fid,codigo,clasificacion_tipo,fecha_inicio,fecha_radicacion,resolucion
320,683070000000000040055000000000,Revision_Avaluo,02/03/2015,03/03/2015,20153-0002
321,683070000000000040061000000000,Revision_Avaluo,01/05/2007,02/05/2007,20075-0001
322,683070000000000040062000000000,Revision_Avaluo,08/08/1981,09/08/1981,19818-0001
323,683070000000000040115000000000,Revision_Avaluo,12/07/1986,13/07/1986,19867-0002
324,683070000000000040053000000000,Revision_Avaluo,09/07/2003,10/07/2003,20037-0002
325,683070000000000040067000000000,Revision_Avaluo,17/11/2000,18/11/2000,200011-0001
326,683070000000000040131000000000,Revision_Avaluo,07/11/2018,08/11/2018,201811-0001
327,683070000000000040082000000000,Revision_Avaluo,18/12/1985,19/12/1985,198512-0002
328,683070000000000040123000000000,Revision_Avaluo,25/05/1994,26/05/1994,19945-0002
329,683070000000000060216000000000,Revision_Avaluo,27/04/2007,28/04/2007,20074-0001
330,683070000000000070611000000000,Revision_Avaluo,23/04/2009,24/04/2009,20094-0001
331,683070000000000040038000000000,Revision_Avaluo,22/12/1984,23/12/1984,198412-0002
332,683070000000000040078000000000,Revision_Avaluo,10/07/1998,11/07/1998,19987-0002
333,683070000000000040077000000000,Revision_Avaluo,13/01/2004,14/01/2004,20041-0001
334,683070000000000040107000000000,Revision_Avaluo,16/10/1989,17/10/1989,198910-0001
335,683070000000000040079000000000,Revision_Avaluo,25/10/2014,26/10/2014,201410-0002
336,683070000000000040080000000000,Revision_Avaluo,10/11/2020,11/11/2020,202011-0002
337,683070000000000040081000000000,Revision_Avaluo,23/10/1988,24/10/1988,198810-0001
338,683070000000000040143000000000,Revision_Avaluo,28/03/1984,29/03/1984,19843-0001
339,683070000000000040064000000000,Revision_Avaluo,22/11/2011,23/11/2011,201111-0002
340,683070000000000040063000000000,Revision_Avaluo,21/10/1981,22/10/1981,198110-0002
341,683070000000000040058000000000,Revision_Avaluo,18/02/2003,19/02/2003,20032-0001
342,683070000000000040070000000000,Revision_Avaluo,11/12/2005,12/12/2005,200512-0001
343,683070000000000040071000000000,Revision_Avaluo,27/03/1983,28/03/1983,19833-0002
344,683070000000000060261000000000,Revision_Avaluo,26/05/2009,27/05/2009,20095-0002
345,683070000000000040010000000000,Revision_Avaluo,01/03/1990,02/03/1990,19903-0001
346,683070000000000060262000000000,Revision_Avaluo,16/05/2014,17/05/2014,20145-0001
347,683070000000000040122000000000,Revision_Avaluo,08/07/2018,09/07/2018,20187-0002
348,683070000000000040120000000000,Revision_Avaluo,06/06/1998,07/06/1998,19986-0002
349,683070000000000040121000000000,Revision_Avaluo,17/03/2012,18/03/2012,20123-0001
350,683070000000000040119000000000,Revision_Avaluo,16/01/1995,17/01/1995,19951-0001
351,683070000000000040118000000000,Revision_Avaluo,05/12/1993,06/12/1993,199312-0002
352,683070000000000040117000000000,Revision_Avaluo,20/07/2006,21/07/2006,20067-0002
353,683070000000000040116000000000,Revision_Avaluo,02/08/1984,03/08/1984,19848-0001
354,683070000000000040114000000000,Revision_Avaluo,20/11/1988,21/11/1988,198811-0001
355,683070000000000040112000000000,Revision_Avaluo,10/01/1986,11/01/1986,19861-0002
356,683070000000000040008000000000,Revision_Avaluo,17/04/2019,18/04/2019,20194-0002
357,683070000000000060394000000000,Revision_Avaluo,09/07/1992,10/07/1992,19927-0001
358,683070000000000060388000000000,Revision_Avaluo,06/07/1990,07/07/1990,19907-0001
359,683070000000000060200000000000,Revision_Avaluo,24/02/2008,25/02/2008,20082-0002
360,683070000000000060408000000000,Revision_Avaluo,12/08/2014,13/08/2014,20148-0002
361,683070000000000060007000000000,Revision_Avaluo,21/07/1986,22/07/1986,19867-0001
362,683070000000000060389000000000,Revision_Avaluo,08/09/1993,09/09/1993,19939-0001
363,683070000000000060206000000000,Revision_Avaluo,04/10/2013,05/10/2013,201310-0002
364,683070000000000060387000000000,Revision_Avaluo,10/07/1992,11/07/1992,19927-0002
365,683070000000000060005000000000,Revision_Avaluo,01/02/2012,02/02/2012,20122-0001
366,683070000000000060106000000000,Revision_Avaluo,16/07/2018,17/07/2018,20187-0001
367,683070000000000060002000000000,Revision_Avaluo,21/09/2005,22/09/2005,20059-0002
368,683070000000000060314000000000,Revision_Avaluo,06/09/1999,07/09/1999,19999-0002
369,683070000000000060403000000000,Revision_Avaluo,19/10/1996,20/10/1996,199610-0001
370,683070000000000060245000000000,Revision_Avaluo,23/04/1988,24/04/1988,19884-0001
371,683070000000000060006000000000,Revision_Avaluo,15/06/1984,16/06/1984,19846-0002
372,683070000000000060116000000000,Revision_Avaluo,25/08/1994,26/08/1994,19948-0002
373,683070000000000060122000000000,Revision_Avaluo,01/02/2002,02/02/2002,20022-0001
374,683070000000000060114000000000,Revision_Avaluo,05/01/2003,06/01/2003,20031-0001
375,683070000000000060210000000000,Revision_Avaluo,04/05/1984,05/05/1984,19845-0002
376,683070000000000070703000000000,Revision_Avaluo,10/07/1994,11/07/1994,19947-0002
377,683070000000000060182000000000,Revision_Avaluo,10/09/1980,11/09/1980,19809-0001
378,683070000000000060105000000000,Revision_Avaluo,02/07/2017,03/07/2017,20177-0001
379,683070000000000060119000000000,Revision_Avaluo,14/03/2020,15/03/2020,20203-0002
380,683070000000000060176000000000,Revision_Avaluo,17/04/1982,18/04/1982,19824-0002
381,683070000000000060277000000000,Revision_Avaluo,26/01/1996,27/01/1996,19961-0001
382,683070000000000060198000000000,Revision_Avaluo,23/11/1997,24/11/1997,199711-0001
383,683070000000000060258000000000,Revision_Avaluo,04/02/1996,05/02/1996,19962-0002
384,683070000000000060463000000000,Revision_Avaluo,01/08/2016,02/08/2016,20168-0002
385,683070000000000180422000000000,Revision_Avaluo,19/08/1997,20/08/1997,19978-0001
386,683070000000000040024000000000,Revision_Avaluo,23/12/1983,24/12/1983,198312-0001
387,683070000000000040016000000000,Revision_Avaluo,25/05/2017,26/05/2017,20175-0002
388,683070000000000040013000000000,Revision_Avaluo,21/06/2016,22/06/2016,20166-0002
389,683070000000000180421000000000,Revision_Avaluo,27/04/1980,28/04/1980,19804-0001
390,683070000000000040014000000000,Revision_Avaluo,24/11/1991,25/11/1991,199111-0001
391,683070000000000040182000000000,Revision_Avaluo,21/10/1994,22/10/1994,199410-0002
392,683070000000000040108000000000,Revision_Avaluo,17/11/1982,18/11/1982,198211-0002
393,683070000000000070709000000000,Revision_Avaluo,01/12/2005,02/12/2005,200512-0001
394,683070000000000040004000000000,Mutacion_Segunda_Clase,12/03/1984,13/03/1984,19843-0001
395,683070000000000040005000000000,Mutacion_Segunda_Clase,02/04/2006,03/04/2006,20064-0002
396,683070000000000040085000000000,Mutacion_Segunda_Clase,28/11/1991,29/11/1991,199111-0002
397,683070000000000040086000000000,Mutacion_Segunda_Clase,27/04/1985,28/04/1985,19854-0001
398,683070000000000190030000000000,Mutacion_Segunda_Clase,04/08/1989,05/08/1989,19898-0001
399,683070000000000040105000000000,Mutacion_Segunda_Clase,30/11/1983,01/12/1983,198311-0002
400,683070000000000040104000000000,Mutacion_Segunda_Clase,12/10/1998,13/10/1998,199810-0002
401,683070000000000040103000000000,Mutacion_Segunda_Clase,19/08/1981,20/08/1981,19818-0001
402,683070000000000040102000000000,Mutacion_Segunda_Clase,12/04/1997,13/04/1997,19974-0001
403,683070000000000040101000000000,Mutacion_Segunda_Clase,23/12/1993,24/12/1993,199312-0002
404,683070000000000040100000000000,Mutacion_Segunda_Clase,29/09/2009,30/09/2009,20099-0002
405,683070000000000060164000000000,Mutacion_Segunda_Clase,09/08/1991,10/08/1991,19918-0001
406,683070000000000180290000000000,Mutacion_Segunda_Clase,21/10/1985,22/10/1985,198510-0001
407,683070000000000040007000000000,Mutacion_Segunda_Clase,24/04/1994,25/04/1994,19944-0002
408,683070000000000060079000000000,Mutacion_Segunda_Clase,01/03/2020,02/03/2020,20203-0002
409,683070000000000060071000000000,Mutacion_Segunda_Clase,20/03/1988,21/03/1988,19883-0001
410,683070000000000180291000000000,Mutacion_Segunda_Clase,26/12/1997,27/12/1997,199712-0001
411,683070000000000190039000000000,Mutacion_Segunda_Clase,20/01/2009,21/01/2009,20091-0002
412,683070000000000190034000000000,Mutacion_Segunda_Clase,03/05/2011,04/05/2011,20115-0002
413,683070000000000060035000000000,Mutacion_Segunda_Clase,15/05/2009,16/05/2009,20095-0001
414,683070000000000060034000000000,Mutacion_Segunda_Clase,17/10/2007,18/10/2007,200710-0001
415,683070000000000060165000000000,Mutacion_Segunda_Clase,16/04/2001,17/04/2001,20014-0002
416,683070000000000180072000000000,Mutacion_Segunda_Clase,20/03/1999,21/03/1999,19993-0002
417,683070000000000060031000000000,Mutacion_Segunda_Clase,18/09/1993,19/09/1993,19939-0001
418,683070000000000060318000000000,Mutacion_Segunda_Clase,11/04/1987,12/04/1987,19874-0001
419,683070000000000060319000000000,Mutacion_Segunda_Clase,03/04/1991,04/04/1991,19914-0002
420,683070000000000060320000000000,Mutacion_Segunda_Clase,16/08/2004,17/08/2004,20048-0002
421,683070000000000030055000000000,Mutacion_Segunda_Clase,22/07/2014,23/07/2014,20147-0001
422,683070000000000180148000000000,Mutacion_Segunda_Clase,21/08/2002,22/08/2002,20028-0001
423,683070000000000180295000000000,Mutacion_Segunda_Clase,23/02/1986,24/02/1986,19862-0002
424,683070000000000190098000000000,Mutacion_Segunda_Clase,05/01/2016,06/01/2016,20161-0002
425,683070000000000180305000000000,Mutacion_Segunda_Clase,03/01/2013,04/01/2013,20131-0001
426,683070000000000180144000000000,Mutacion_Segunda_Clase,12/05/1994,13/05/1994,19945-0001
427,683070000000000180003000000000,Mutacion_Segunda_Clase,05/05/1985,06/05/1985,19855-0002
428,683070000000000180147000000000,Mutacion_Segunda_Clase,02/08/2019,03/08/2019,20198-0002
429,683070000000000180294000000000,Mutacion_Segunda_Clase,28/07/2018,29/07/2018,20187-0001
430,683070000000000180232000000000,Mutacion_Segunda_Clase,05/04/1986,06/04/1986,19864-0001
431,683070000000000180378000000000,Mutacion_Segunda_Clase,21/04/2000,22/04/2000,20004-0002
432,683070000000000070710000000000,Mutacion_Segunda_Clase,14/12/1981,15/12/1981,198112-0002
433,683070000000000180002000000000,Mutacion_Segunda_Clase,08/05/1992,09/05/1992,19925-0001
434,683070000000000180150000000000,Mutacion_Segunda_Clase,03/09/2017,04/09/2017,20179-0001
435,683070000000000180149000000000,Mutacion_Segunda_Clase,03/12/2018,04/12/2018,201812-0002
436,683070000000000180231000000000,Mutacion_Segunda_Clase,22/02/1997,23/02/1997,19972-0002
437,683070000000000180151000000000,Mutacion_Segunda_Clase,22/12/2004,23/12/2004,200412-0001
438,683070000000000190064000000000,Mutacion_Segunda_Clase,22/06/1998,23/06/1998,19986-0001
439,683070000000000190063000000000,Mutacion_Segunda_Clase,08/04/2009,09/04/2009,20094-0002
440,683070000000000190002000000000,Mutacion_Segunda_Clase,02/07/2012,03/07/2012,20127-0002
441,683070000000000190038000000000,Mutacion_Segunda_Clase,07/04/1984,08/04/1984,19844-0001
442,683070000000000190088000000000,Mutacion_Segunda_Clase,04/07/2009,05/07/2009,20097-0001
443,683070000000000190005000000000,Mutacion_Segunda_Clase,28/01/1981,29/01/1981,19811-0002
444,683070000000000190083000000000,Mutacion_Segunda_Clase,26/09/1990,27/09/1990,19909-0002
445,683070000000000190077000000000,Mutacion_Segunda_Clase,22/10/2010,23/10/2010,201010-0001
446,683070000000000190086000000000,Mutacion_Segunda_Clase,23/04/1990,24/04/1990,19904-0001
447,683070000000000190087000000000,Mutacion_Segunda_Clase,02/07/1980,03/07/1980,19807-0002
448,683070000000000190074000000000,Mutacion_Segunda_Clase,30/07/1984,31/07/1984,19847-0002
449,683070000000000190059000000000,Mutacion_Segunda_Clase,01/04/1987,02/04/1987,19874-0001
450,683070000000000190082000000000,Mutacion_Segunda_Clase,07/10/2015,08/10/2015,201510-0001
451,683070000000000190081000000000,Mutacion_Segunda_Clase,13/04/1980,14/04/1980,19804-0002
452,683070000000000190046000000000,Mutacion_Segunda_Clase,26/01/1997,27/01/1997,19971-0002
453,683070000000000190071000000000,Mutacion_Segunda_Clase,20/03/1998,21/03/1998,19983-0001
454,683070000000000190065000000000,Mutacion_Segunda_Clase,22/06/2013,23/06/2013,20136-0001
455,683070000000000190026000000000,Mutacion_Segunda_Clase,27/05/1998,28/05/1998,19985-0002
456,683070000000000190045000000000,Mutacion_Segunda_Clase,01/03/2013,02/03/2013,20133-0002
457,683070000000000190044000000000,Mutacion_Segunda_Clase,13/02/2012,14/02/2012,20122-0001
458,683070000000000190043000000000,Mutacion_Segunda_Clase,29/06/2013,30/06/2013,20136-0001
459,683070000000000190042000000000,Mutacion_Segunda_Clase,07/04/2002,08/04/2002,20024-0002
460,683070000000000190041000000000,Mutacion_Segunda_Clase,13/12/2018,14/12/2018,201812-0002
461,683070000000000190047000000000,Mutacion_Segunda_Clase,11/04/2020,12/04/2020,20204-0001
462,683070000000000190048000000000,Mutacion_Segunda_Clase,27/05/2009,28/05/2009,20095-0001
463,683070000000000190049000000000,Mutacion_Segunda_Clase,03/07/1990,04/07/1990,19907-0002
464,683070000000000190050000000000,Mutacion_Segunda_Clase,02/10/2017,03/10/2017,201710-0002
465,683070000000000190051000000000,Mutacion_Segunda_Clase,19/06/1980,20/06/1980,19806-0001
466,683070000000000190024000000000,Mutacion_Segunda_Clase,08/10/1985,09/10/1985,198510-0001
467,683070000000000190023000000000,Mutacion_Segunda_Clase,05/11/1993,06/11/1993,199311-0002
468,683070000000000190025000000000,Mutacion_Segunda_Clase,04/05/1993,05/05/1993,19935-0002
469,683070000000000190021000000000,Mutacion_Segunda_Clase,12/01/2002,13/01/2002,20021-0001
470,683070000000000190020000000000,Mutacion_Segunda_Clase,21/03/2017,22/03/2017,20173-0001
471,683070000000000190019000000000,Mutacion_Segunda_Clase,20/04/2001,21/04/2001,20014-0002
472,683070000000000190018000000000,Mutacion_Segunda_Clase,15/04/2000,16/04/2000,20004-0002
473,683070000000000190014000000000,Mutacion_Segunda_Clase,21/11/2001,22/11/2001,200111-0001
474,683070000000000190016000000000,Mutacion_Segunda_Clase,30/06/1987,01/07/1987,19876-0001
475,683070000000000190017000000000,Mutacion_Segunda_Clase,21/08/1997,22/08/1997,19978-0002
476,683070000000000190032000000000,Mutacion_Segunda_Clase,17/11/1989,18/11/1989,198911-0002
477,683070000000000190033000000000,Mutacion_Segunda_Clase,16/01/1981,17/01/1981,19811-0001
478,683070000000000190015000000000,Mutacion_Segunda_Clase,07/08/1998,08/08/1998,19988-0001
479,683070000000000190013000000000,Mutacion_Segunda_Clase,09/09/1996,10/09/1996,19969-0002
480,683070000000000190103000000000,Mutacion_Segunda_Clase,27/02/1987,28/02/1987,19872-0002
481,683070000000000190102000000000,Mutacion_Segunda_Clase,19/02/2004,20/02/2004,20042-0001
482,683070000000000070702000000000,Mutacion_Segunda_Clase,25/08/2000,26/08/2000,20008-0001
483,683070000000000190054000000000,Mutacion_Segunda_Clase,27/08/2013,28/08/2013,20138-0002
484,683070000000000190053000000000,Mutacion_Segunda_Clase,11/06/2004,12/06/2004,20046-0002
485,683070000000000190057000000000,Mutacion_Segunda_Clase,12/02/1984,13/02/1984,19842-0001
486,683070000000000190056000000000,Mutacion_Segunda_Clase,19/06/1990,20/06/1990,19906-0001
487,683070000000000190055000000000,Mutacion_Segunda_Clase,13/11/1982,14/11/1982,198211-0002
488,683070000000000190097000000000,Mutacion_Segunda_Clase,15/09/2006,16/09/2006,20069-0002
489,683070000000000190122000000000,Mutacion_Segunda_Clase,23/02/1981,24/02/1981,19812-0001
490,683070000000000190085000000000,Mutacion_Segunda_Clase,24/03/2006,25/03/2006,20063-0001
491,683070000000000070711000000000,Mutacion_Segunda_Clase,05/07/2018,06/07/2018,20187-0002
492,683070000000000190096000000000,Mutacion_Segunda_Clase,25/03/2014,26/03/2014,20143-0002
493,683070000000000190095000000000,Mutacion_Segunda_Clase,23/02/2013,24/02/2013,20132-0001
494,683070000000000190080000000000,Mutacion_Segunda_Clase,06/02/2014,07/02/2014,20142-0001
495,683070000000000190035000000000,Mutacion_Segunda_Clase,08/08/2001,09/08/2001,20018-0002
496,683070000000000190129000000000,Mutacion_Segunda_Clase,02/07/1993,03/07/1993,19937-0002
497,683070000000000190092000000000,Mutacion_Segunda_Clase,28/02/1995,01/03/1995,19952-0001
498,683070000000000190104000000000,Mutacion_Segunda_Clase,02/03/2007,03/03/2007,20073-0001
499,683070000000000190008000000000,Mutacion_Segunda_Clase,08/03/1996,09/03/1996,19963-0002
500,683070000000000190009000000000,Mutacion_Segunda_Clase,05/05/2008,06/05/2008,20085-0002
501,683070000000000190136000000000,Mutacion_Segunda_Clase,12/06/2010,13/06/2010,20106-0001
502,683070000000000190145000000000,Mutacion_Segunda_Clase,10/01/1987,11/01/1987,19871-0001
503,683070000000000190089000000000,Mutacion_Segunda_Clase,11/10/1982,12/10/1982,198210-0002
504,683070000000000190007000000000,Mutacion_Segunda_Clase,19/09/2000,20/09/2000,20009-0002
505,683070000000000190127000000000,Mutacion_Segunda_Clase,02/12/1995,03/12/1995,199512-0001
506,683070000000000190066000000000,Mutacion_Segunda_Clase,22/03/1997,23/03/1997,19973-0001
507,683070000000000190090000000000,Mutacion_Segunda_Clase,21/11/2011,22/11/2011,201111-0002
508,683070000000000190091000000000,Mutacion_Segunda_Clase,29/11/2010,30/11/2010,201011-0002
509,683070000000000190003000000000,Mutacion_Segunda_Clase,23/12/1985,24/12/1985,198512-0001
510,683070000000000190108000000000,Mutacion_Segunda_Clase,12/08/2011,13/08/2011,20118-0001
511,683070000000000190128000000000,Mutacion_Segunda_Clase,04/10/2000,05/10/2000,200010-0002
512,683070000000000190010000000000,Mutacion_Segunda_Clase,30/03/2005,31/03/2005,20053-0002
513,683070000000000190011000000000,Mutacion_Segunda_Clase,05/05/2012,06/05/2012,20125-0001
514,683070000000000190119000000000,Mutacion_Segunda_Clase,28/02/1986,01/03/1986,19862-0001
515,683070000000000190036000000000,Mutacion_Segunda_Clase,24/04/1983,25/04/1983,19834-0002
516,683070000000000180423000000000,Mutacion_Segunda_Clase,18/06/1987,19/06/1987,19876-0002
517,683070000000000190118000000000,Mutacion_Segunda_Clase,03/05/1982,04/05/1982,19825-0001
518,683070000000000190115000000000,Mutacion_Segunda_Clase,20/12/1980,21/12/1980,198012-0001
519,683070000000000190116000000000,Mutacion_Segunda_Clase,24/03/2004,25/03/2004,20043-0002
520,683070000000000190117000000000,Mutacion_Segunda_Clase,01/07/2020,02/07/2020,20207-0002
521,683070000000000190131000000000,Mutacion_Segunda_Clase,12/01/2010,13/01/2010,20101-0001
